source_db,query_language,title,abstract,doi_clean,year,authors,journal,doc_type,language,uid,found_in_dbs,n_dbs,doc_type_tag,screen_country,screen_country_context,screen_country_weak,screen_concept,screen_pass,screen_pass_strict,exclude_reason
Scopus,english,Assessing the Role of Land-Use Planning in Near Future Climate-Driven Scenarios in Chilean Coastal Cities,"This study reviews the degree to which land-use planning addresses climate change adaptation in Chilean Low Elevated Coastal Zones (LECZ). We first select 12 of the country’s most exposed coastal municipalities using a Municipal Exposure Index (MEI). Then, we conduct a content analysis of the communal regulatory plans (CRPs) using a “presumed exposure analysis”, which assumes that the inventory of assets within LECZ, according to the 2017 census, is a proxy of the exposure. Then, we conduct a more refined “hazard exposure analysis” by comparing changes in flooding levels between a historical period (1985–2004) and the RCP8.5 scenario (2026–2045). Using the latter approach, we show that flooding could affect large portions of the municipalities’ housing areas (3.7%), critical facilities (14.6%), and wetlands (22.7%) in the period 2026–2045. In the presumed exposure analysis, these percentages rise to 7.5%, 23.9%, and 24.9%, respectively. We find that CRPs also allow for a densification of exposed residential areas, whose density would increase by 9.2 times, on average, between the historical period and the RCP8.5 scenario. Additionally, only four municipalities define floodable zones as “risk areas”. Lastly, the difficulty in updating CRPs and their antiquity −21.25 years old on average could explain their ineffectiveness in implementing climate change adaptation strategies. © 2023 by the authors.",10.3390/su15043718,2023,León J.; Winckler P.; Vicuña M.; Guzmán S.; Larraguibel C.,Scopus,Article,NA,2-s2.0-85149231722,Scopus,1,research_paper,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No country match in title/abstract
WoS,english,Assessing the drought effect on tree rings' width and xylem traits; plasticity in Symplocos coccinea and S.; speciosa: two rare and endemic Neotropical montane oak forest trees; from eastern Mexico,"Key messageMexican Neotropical Symplocos species showed different wood anatomical climate adaptations and can help identify the effect of drought on relict-rare and endemic tree species.Neotropical montane oak forests are exceptionally biodiverse with rich assemblages of relict-endemic species promoting endemism hotbeds. These ecosystems are threatened by climate change, such as drought events and a decrease in fog and drizzle periods. We used dendroecological and wood anatomical tools to assess the effect of historical drought events on annual growth rings and vessel anatomical traits of Symplocos coccinea and S. speciosa, two rare relict-endemic tree species occurring in the Neotropical montane oak forest understory layer. Xylem vessel anatomical traits are essential for assessing and predicting tree-climate response to hydric availability. We analyzed vessel lumen area, diameter, and frequency in the growth rings developed in drought and non-drought years in both Symplocos species. We found that summer temperatures between May and August affect the annual growth. Finally, our analyses demonstrated that high xylem plasticity allowed rapid hydraulic architecture adjustments to drought events, suggesting an essential role of diffuse-porous wood in Neotropical trees to adapt to actual climatic variations. The studied chronologies allow reconstruction of climate variations in the Neotropical montane oak forest from eastern Mexico.",10.1007/s00468-022-02371-4,2023,"Rodriguez-Ramirez, EC; Ruiz-Santiago, D; Requena-Rojas, EJ; Longhi-Santos, T; Suarez-Islas, A; Luna-Vega, I",TREES-STRUCTURE AND FUNCTION,Article,NA,WOS:000914660600003,WoS,1,research_paper,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,No concept match in title/abstract
Scopus,english,Assessing the impact of governance policies on landslide risk in Brazilian municipalities,"Landslides triggered by heavy rainfall cause substantial losses in Brazil. This study investigates the impact of governance policies on landslide occurrences in Brazilian municipalities from 2000 to 2019, employing a Poisson pseudo-maximum likelihood estimator with high-dimensional fixed effects (PPML-HDFE). Panel regression analysis is conducted on environmental, socioeconomic, and policy factors influencing landslide frequency, clustering, and duration. A novel Landslide Risk Index (LRI), grounded in Intensity-Duration parameters, is introduced into the model as a nuanced risk assessment metric. Empirical findings reveal significant effects of specific policy interventions and substantial spatial variability in landslide risks. Precipitation patterns and municipal climate change laws are statistically significant in modulating landslide risks. While disaster warning systems have limited effectiveness, resilience initiatives like the UN Program for Resilient Cities substantially reduce landslide susceptibility in high-risk areas. The results advocate for context-specific policies tuned to local risk profiles rather than one-size-fits-all solutions. By bridging meteorological insights with policy-focused quantitative evaluation, the study makes a novel contribution to strengthening landslide resilience planning in Brazil. © 2023",10.1016/j.ijdrr.2023.104058,2023,Gonçalves Sales V.,Scopus,Article,NA,2-s2.0-85177200716,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Bayesian spatio-temporal model with INLA for dengue fever risk prediction in Costa Rica,"Due to the rapid geographic spread of the Aedes mosquito and the increase in dengue incidence, dengue fever has been an increasing concern for public health authorities in tropical and subtropical countries worldwide. Significant challenges such as climate change, the burden on health systems, and the rise of insecticide resistance highlight the need to introduce new and cost-effective tools for developing public health interventions. Various and locally adapted statistical methods for developing climate-based early warning systems have increasingly been an area of interest and research worldwide. Costa Rica, a country with microclimates and endemic circulation of the dengue virus (DENV) since 1993, provides ideal conditions for developing projection models with the potential to help guide public health efforts and interventions to control and monitor future dengue outbreaks. Climate information was incorporated to model and forecast the dengue cases and relative risks using a Bayesian spatio-temporal model, from 2000 to 2021, in 32 Costa Rican municipalities. This approach is capable of analyzing the spatio-temporal behavior of dengue and also producing reliable predictions. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",10.1007/s10651-023-00580-9,2023,Chou-Chen S.W.; Barboza L.A.; Vásquez P.; García Y.E.; Calvo J.G.; Hidalgo H.G.; Sanchez F.,Scopus,Article,NA,2-s2.0-85175379949,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No concept match in title/abstract
WoS,english,Bibliographic mapping of heat tolerance in farm animals,"This study looks at the bibliographic mapping of citation, co-occurrence of keywords, co-citation and biblio-graphic coupling for heat tolerance in farm animals. Data was obtained from Scopus (Elsevier) and analysed in Vosviewer. Several salient points emerge from our analysis. We found a total of 1728 documents from 102 countries, of which 54% are from six countries (USA, China, Brazil, India, Australia and UK). While heat tolerance is important, Global South countries have recently become more important in this topic. Nevertheless, researchers from this region appear relatively isolated using the metrics of this study. One potential factor contributing to isolation could be lack of funding. This is discussed in the light of current Article Processing Charges. We also note a gradual drift in heat stress studies from animal physiology towards genomics and cellular biology. The paper can help understanding tendencies in this field of research and may point to future actions within the research community. This paper also shows the need to strengthen studies in less favoured areas and with species such as small ruminants, whereby small holders may be harder hit by climate change. Biases in the analysis could arise due to low citations from recent papers or those not indexed in Scopus.",10.1016/j.livsci.2023.105163,2023,"McManus, C; Pimentel, F; Pimentel, D; Sejian, V; Blackburn, H",LIVESTOCK SCIENCE,Article,NA,WOS:000931904600001,WoS,1,research_paper,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,No concept match in title/abstract
WoS,english,Biocultural Calendars Across Four Ethnolinguistic Communities in; Southwestern South America,"Since the mid-20th century, the so-called Great Acceleration (sensu Steffen et al., 2007, https://doi.org/10.1579/0044-7447(2007)36[614:TAAHNO]2.0.CO;2) has amplified processes of ecosystem degradation, extinction of biological species, displacement of local peoples, losses of languages, and cultural diversity. These losses are still underperceived by the academic community, and by a global society that is disconnected from biocultural diversity. To reconnect society with biocultural diversity, we integrate temporal and spatial dimensions of seasonal cycles, by combining two conceptual frameworks: ecological calendars and the ""3Hs"" model of the biocultural ethic (sensu Rozzi, 2012, https://doi.org/10.5840/enviroethics20123414). The latter values the vital links between human and other-than-human co-inhabitants, their life habits (e.g., cultural practices of humans or life cycles of other-than-human species), and the structure and processes of their shared habitats. This integration enhances an understanding of links between cultural practices and the life cycles of biocultural keystone species. As a synthesis, we use the term biocultural calendars to emphasize their co-constitutive nature that result from interactions between dynamic biophysical and cultural processes embedded in specific ecosystems and cultures. These calendars link astronomical, biological, and cultural seasonal cycles that sustain life and enhance the integration of Indigenous and scientific knowledge to confront challenges of climate change faced from local to global scales. To illustrate this integration, we examine cultural practices and socio-environmental changes across four contrasting ethnolinguistic communities in southwestern South America, from southern to northern Chile along a marked climatic gradient to show the broad application of the concept of biocultural calendars.; Plain Language Summary We combine ecological calendars and the biocultural ethic. The first refers to natural or seasonal calendars and focuses on the temporal scale of life cycles and other ecological phenomena observed at a given place. The second emphasizes the vital links among human and non-human co-inhabitants, their habits (e.g., cultural practices of humans or life cycles of other-than-human species) in shared habitats (the ""3Hs"" of the biocultural ethic). Close observation of biological and cultural diversity, and their interrelationships (in short, biocultural diversity), synchronizes cultural practices with natural processes at specific places. This synchrony is particularly relevant in the context of climate change because by being locally attuned, communities enhance their capacity to adapt their activities to the variability of temperature, rainfall, and other climatic events. In this article we use the term biocultural calendars to more closely understand the links between different life habits in contrasting habitats and annual seasons. In this way, biocultural calendars provide an understanding of biological and cultural heterogeneity in different seasons and regions of the world that can help us adapt to a rapidly changing world.",10.1029/2022gh000623,2023,"Rozzi, R; Alvarez, R; Castro, V; Núñez, D; Ojeda, J; Tauro, A; Massardo, F",GEOHEALTH,Article,NA,WOS:000975578400001,WoS,1,research_paper,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,No concept match in title/abstract
Scopus,english,"Bioretention System: Conception, Implementation, and Instrumentation of Three Different Models in São Paulo, Brazil","Nature-based solutions (NBS), embodying the concept of green infrastructure (GI), enhance the ecosystem services in cities and serve as a potent strategy for controlling runoff in terms of both quantity and quality. Bioretention systems are a type of green infrastructure that contribute to urban resilience, provide ecosystem services such as water purification, flood regulation, carbon storage, local climate regulation, and landscape integration, and soften the built environment. These green interventions create retention areas in urban spaces with significant benefits. However, it is important to use appropriate techniques to ensure optimal performance. The choice of plant species and water quality are critical elements of a bioretention system, and understanding the best species for pollutant removal in tropical climates is crucial. This study focuses on a comparative analysis of three bioretention experimental systems, with the goal of simulating real-world conditions in terms of construction technique, location, and operation to identify the necessary improvements and failures. The findings of this research will be valuable for practitioners and urban planners in promoting the adoption of these structures and incorporating them into public policies for flood mitigation, water quality improvement, and enhancing other ecosystem services. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2023.",10.1007/978-3-031-25795-7_14,2023,Pereira M.C.S.; Martins J.R.S.; Gonzaga S.C.M.; Pellegrino P.R.M.,Scopus,Book chapter,NA,2-s2.0-85207578466,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Building Scenarios of Social and Health Vulnerability to Climate Change: A Study for Municipalities in the Mato Grosso do Sul, Brazil","In recent years, multidisciplinary studies have sought to understand the interaction between environmental factors that modulate people’s risks and susceptibilities to climate change. This study aimed to assess the socio-environmental and health vulnerability of the population in the state of Mato Grosso do Sul, Brazil, to climate change through the application of a vulnerability index. The results show sensitivity and adaptive capacity as bottlenecks found in this study. Challenging conditions include unequal access to health services and population occupation concentrated in large urban centers. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2023.",10.1007/978-3-031-38878-1_27,2023,dos Santos R.B.; de Brito Duval I.; Menezes J.A.; de Lima Barata M.M.; Confalonieri U.E.C.,Scopus,Book chapter,NA,2-s2.0-105035524909,Scopus,1,other,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Building and dwelling: Ethics for the city,"In this sweeping work, the preeminent sociologist Richard Sennett traces the anguished relation between how cities are built and how people live in them, from ancient Athens to twenty-first-century Shanghai. He shows how Paris, Barcelona, and New York City assumed their modern forms; rethinks the reputations of Jane Jacobs, Lewis Mumford, and others; and takes us on a tour of emblematic contemporary locations, from the backstreets of Medellín, Colombia, to Google headquarters in Manhattan. Through it all, Sennett laments that the ""closed city""-segregated, regimented, and controlled-has spread from the Global North to the exploding urban centers of the Global South. He argues instead for a flexible and dynamic ""open city,"" one that provides a better quality of life, that can adapt to climate change and challenge economic stagnation and racial separation. With arguments that speak directly to our moment-a time when more humans live in urban spaces than ever before-Sennett forms a bold and original vision for the future of cities. © Richard Sennett, 2018. All rights reserved.",NA,2023,Sennett R.,Scopus,Book,NA,2-s2.0-85169520040,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Building flood-resilient cities by promoting SUDS adoption: A multi-sector analysis of barriers and benefits in Bogotá, Colombia","In light of rapid urbanization and climate change, managing urban flood risk by combining traditional pipe-bound infrastructure with sustainable urban drainage systems (SUDS) has recently gained significant attention. SUDS provide a wide range of social, economic, and environmental advantages; nonetheless, there are perceptions, barriers, and benefits whose understanding is lacking, especially in the context of developing countries. To fill these gaps, a case study was conducted in the city of Bogotá, Colombia's capital city, systematically investigating the visions of four key actors, i.e., the public sector, urban developers, a private non-profit organization, and community members of a flood-prone area. Thematic analysis supported by an inductive–deductive coding approach was employed to analyze data collected from in-depth semi-structured interviews and questionnaires. After identifying and categorizing 39 barriers in Bogotá, technical and institutional/organizational barriers such as “operation and maintenance” and “unclear institutional responsibilities” prevailed over financial ones. The assessment of benefits yielded a total of 34 results and demonstrated the wide scope of SUDS strategies, ranging from “use of harvested water in secondary uses” to “promotion of environmental awareness” and “corporate image enhancement.” Furthermore, there are direct relationships between barriers, benefits, and actors, strengthened by particular objectives, motivations, and needs. The findings of this study highlight the significance of interdisciplinary approaches to achieve comprehensive sustainable urban water planning and improved flood risk management. Further work on benefits quantification and participatory spatial-hydraulic modeling could foster SUDS interest, broadening the debate beyond the technical realm. © 2023 The Authors",10.1016/j.ijdrr.2023.103621,2023,Ortega A.D.; Rodríguez J.P.; Bharati L.,Scopus,Article,NA,2-s2.0-85149257427,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"CARBON BALANCE OF LAND USE, LAND-USE CHANGE AND FORESTRY (LULUCF) IN THE BRAZILIAN CHACO; [BALANÇO DE CARBONO DEVIDO AO USO DA TERRA, MUDANÇA DO USO DA TERRA E FLORESTAS NO CHACO BRASILEIRO]","In Brazil, the Steppe Savanna and associated vegetation types, typical of the Chaco, are in the Pantanal biome. Land use in this region has caused the suppression of natural vegetation and the emission of greenhouse gases. The knowledge of the phytophysiognomies of the Chaco and its importance for the mitigation and adaptation to climate change can contribute to conservation and protection policies in this region, including specific public policies to support the sustainable use of biodiversity and carbon stock (C). In this work, we present an estimate of the balance between CO2 emissions and removals associated with land use and land cover changes for the Brazilian Chaco, considering the annual average of C loss or gain in living biomass and dead organic matter in three different periods: 1990 to 2000, 2000 to 2010 and 2010 to 2019. The methodology followed the one recommended by the Fourth National Communication of Brazil to the United Nations Framework Convention on Climate Change, with adaptations. The results show that the natural vegetation of the Brazilian Chaco has been replaced by pasture throughout the studied period (1990-2019). The Savanna Formations had the greatest reduction in area in this period. The balance points to a net emission of 0.12, 0.05, and 0.03 MgCO2 ha-1 year-1, respectively, in 1990-2000, 2000-2010, and 2010-2019. CO2 removals predominate especially in the Kadiweu Indigenous Land, and emissions prevail in the Chaco South region. © 2023, Sociedade de Investigacoes Florestais. All rights reserved.",10.1590/1806-908820230000020,2023,Fidalgo E.C.C.; Monteiro J.M.G.; Prado R.B.; da Silva J.S.V.,Scopus,Article,NA,2-s2.0-85175047902,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,CLIMATE RISK TRANSFER PUBLIC POLICIES: AN ANALYSIS OF THE COLOMBIAN CASE; [POLÍTICAS PÚBLICAS DE TRANSFERENCIA DEL RIESGO CLIMÁTICO: UN ANÁLISIS AL CASO COLOMBIANO],"Colombia is one of the Latin America and Caribbean Region (LAC) countries to have achieved substantial progress in financial protection Public Policies (PPs). Following the integral approach of the Disaster Risk Management (DRM) and through a comprehensive review of international and (sub)national regulatory frameworks, this study analyzes the PPs relating to climate risk transfer in Colombia as well as exploring challenges and recommendations in overcoming them. It is expected that the study will prove to be a reference for implementing risk transfer PPs in other countries in the region. We have identified and characterized DRM and risk transfer PPs through a matrix integrated with 21 items related to three typologies: reference, context and content, with eight PPs having been identified as relating to our topics of interest. The results show that the frameworks for Colombian PPs include risk transfer with regard to natural phenomena but are not specific to a single kind of event. Likewise, they are not regulated at the subnational level and present a top-down approach. Some identified limitations reflect the absence of evaluation and monitoring instruments and a lack of information about the consulting and participatory processes. © 2023, Corporation for the Management and Reduction of Disaster Risk in Chile (GRID-Chile). All rights reserved.",10.55467/reder.v7i1.112,2023,Fernández Lopera C.C.; Mendes J.M.; Barata E.J.; Barragán Rojas Y.A.,Scopus,Article,NA,2-s2.0-85146659844,Scopus,1,research_paper,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No concept match in title/abstract
WoS,english,CO2 flux dynamics of exotic and native species in an; extensive green roof simulator with hydric deficit,"The rise of urban greenhouse gas emissions creates the need to improve available mitigation strategies. The effectiveness of green roofs depends on their correct design, including vegetation choice. To this aim, we studied the performance of native and exotic plants in hydric deficit conditions of a semi-arid urban area, Bahia Blanca, Argentina, and their ability to sequester CO2. Three native (Poa lanuginosa, Sphaeralcea australis, and Phyla nodiflora) and three exotic (Oscularia deltoides, Sedum & PRIME;tokyo sun,& PRIME; and Sedum nussbaunerianum) species were tested in an extensive green roof simulator with no irrigation. Exotics Oscularia deltoides and Sedum nussbaunerianum did not survive the fall, while Sedum t & PRIME;okyo sun & PRIME;survived until late spring. All native plants survived, but their growth was affected by the hydric deficit of the warmer months. Seasonal CO2 fluxes were detected, with the most C sequestration in the colder months. Warmer months had the highest CO2 release. Native Poa lanuginosa sequestered 2.2 times more CO2 than exotic Sedum & PRIME;tokyo sun & PRIME; and native Phyla nodiflora, showing that C sequestration depends on plant type and not hydric-deficit adaptation. Construction of extensive green roofs in semi-arid cities requires the use of native plants that can withstand large hydric deficits.",10.1016/j.uclim.2023.101567,2023,"Perillo, VL; Brendel, AS; Ferrelli, F; Gutiérrez, A; Vitale, A; Marinangeli, P; Piccolo, M",URBAN CLIMATE,Article,NA,WOS:001014677300001,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
WoS,english,Can conditional cash transfers reduce vulnerability to climate change?,"In the last decades several Conditional Cash Transfers (CCTs) have been implemented to interrupt the intergenerational transmission of poverty. More recently, they have also been used as a policy response to provide support to households hit by the COVID crisis. CCTs are being deployed as a development tool to reduce local communities' vulnerability, increasing their resilience and capacity to adapt. In this context, this paper investigates if CCTs can reduce vulnerability to climate change by increasing the adaptative capacity of local communities. Indeed, while some literature has found that CCTs can reduce specific dimensions of vulnerability to socio-economic shocks, we argue that more research is necessary to understand their impact on vulnerability to climate change. Empirically, we use a panel of household survey data collected in Colombia in 2002 and 2006. We employ a difference-in-differences approach to analyse the impact of the CCT programme Familia en Accion (FA) CCTs on rural households. We consider seven components of vulnerability linked to climate change aggregated in an index: wealth, health, access to information, access to basic facilities, financial vulnerability, resilience to natural disasters, and nutrition. Our results differ from previous research and indicate that CCTs provided by the FA program do not decrease vulnerability to climate change. This finding suggests that CCTs are not a universal solution to reducing vulnerability to climate change and may be ineffective in specific contexts.Key policy insightsThe literature often assumes that CCTs can have a mitigating effect on vulnerability to climate change. Our research shows that in the context of Colombia, this assumption is incorrect.The idea that providing monthly payments to households can reduce vulnerability to climate change should be considered with caution, given limited empirical evidence.Policy makers and scholars should consider the multidimensional nature of vulnerability and design targeted interventions and avoid considering CCTs as a panacea to all aspects of vulnerability to climate change.Our models show that the FA programme failed to have a significant impact in reducing vulnerability to climate change using several different specifications. We show that CCTs do not have an impact on numerous essential components such as wealth, health, access to infrastructure, information and knowledge, financial coping mechanisms, food consumption, and exposure to natural disasters.",10.1080/14693062.2023.2183174,2023,"Arena, M; Guasti, A; Hussein, H",CLIMATE POLICY,Article,NA,WOS:000944080100001,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,No concept match in title/abstract
Scopus,english,Candida palmioleophila: A New Emerging Threat in Brazil?,"Human activity directly or indirectly causes climate change, promoting changes in the composition of the atmosphere. This change is beyond the variation of the natural climate. In this manner, climate change could create an environmental pressure which is enough to trigger new fungal diseases. In addition to climate alterations, the onset of the COVID-19 pandemic has also been associated with the emergence of fungal pathogens. Fungi showed that an inability to grow at high temperatures limits the capacity of fungi to infect mammals. However, fungi can develop thermotolerance, gradually adapting to rising temperatures due to climate change, and generating a greater number of disease-causing organisms. In the present study, we reported the detection and identification of Candida palmioleophila isolates recovered from raw sewage samples in Niteroi city, Rio de Janeiro State, Brazil, during a monitoring program for measuring SARS-CoV-2 presence and concentration. Using polyphasic taxonomy to identify the species and evaluating some virulence aspects of this species, such as biofilm formation and extracellular enzyme production, our data highlight this species as a possible emerging pathogen in Brazil, especially in the pandemic context. © 2023 by the authors.",10.3390/jof9070770,2023,Costa G.L.D.; Negri M.; Miranda R.P.R.D.; Corrêa-Moreira D.; Pinto T.C.A.; Ramos L.D.S.; Ferreira D.G.; Salomão B.; Fumian T.M.; Mannarino C.F.; Prado T.; Miagostovich M.P.; Santos A.L.S.D.; Oliveira M.M.E.,Scopus,Article,NA,2-s2.0-85166291823,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Carbon storage in a peri-urban neotropical forest: Assessing its potential and patterns of change over half a century,"Forest ecosystems are associated with environmental regulation services, such as carbon storage, which is an outstanding service. Carbon fluxes in cities are difficult to estimate due to the scale at which they are addressed, particularly at the local level. In this work, we were interested in determining the carbon stored in the aboveground biomass of the tropical montane cloud forest tree species located on the western periphery of the city of Xalapa, Veracruz, Mexico. With these data, we interpolated the storage and sequestration over five decades through image satellites and aerial photography of this unique forest. Additionally, to assess this potential as a basis for a biodiversity contribution to city resilience, we conducted phytosociological sampling. Native species such as Quercus xalapensis, Liquidambar styraciflua var. mexicana and Q. lancifolia showed the most significant values of 72.92, 58.79, and 49.14 Mg ha−1, respectively, of carbon. We used phytosociological sampling to better understand structural and functional features of urban forest biodiversity that can contribute to management practices for adaptation to climate change. In addition, the native species currently studied offer an opportunity for the city to implement better-targeted reforestation and ecological restoration programs for integrated landscaping in urban planning. Our results suggest that between 1966 and 2022, there was a forest recovery of 52.4 ha and an increase in urban areas of 63.4 ha, which is equivalent to an increase from 7,700.86 Mg ha−1 in 1966 to 12,620.00 Mg ha−1 in 2022. In this context, it is possible to both recover the vegetation cover and expand the city, thus avoiding part of the loss of ecosystem services that urbanization usually implies. This should be promoted among decision-makers and citizens in urban planning. Recovery processes can take place successfully in some cases even as urban areas expand. This possibility is relevant due to the many contributions that vegetation provides to citizens, including carbon storage. The opportunity to study five decades allows us to know the history, monitor the processes and make a projection to conserve the vegetation and improve management. © 2023 Elsevier GmbH",10.1016/j.ufug.2023.128009,2023,Benítez G.; Ruelas-Monjardín L.C.; Von Thaden J.; Acosta-Rosado I.; Alvarado-Castillo G.; Equihua M.,Scopus,Article,NA,2-s2.0-85162975216,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Caring, Repairing, and Reimagining: Experiences from the Rural World","In the era of the Anthropocene and amidst a severe environmental crisis, part of humanity has set out to imagine new ways of addressing global warming, hyperproduction of goods, and massive waste generation. Academia and public policies have placed their focus primarily on urban areas, neglecting the experiences that the rural world can offer us. Reversing this trend, this article focuses on a rural sector of the Central Valley of Chile to reveal how, through daily and ‘artisanal’ practices, it is possible to reimagine notions such as creativity, innovation, and adaptability, in the face of changing environments. Specifically, it recognizes the dynamic way in which the inhabitants of rural sectors comprehend objects and the environment; their particular way of living space and time within the local geography; and the role that their tools, technologies, practices, and knowledge play in the daily production of their homes. © 2023, Pontificia Universidad Catolica de Chile. All rights reserved.",10.7764/disena.23.article.3,2023,Muñoz F.; Greene R.; Errázuriz T.; Jacob-Dazarola R.,Scopus,Article,NA,2-s2.0-85175066513,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Challenges and opportunities of collaborative management and university social responsibility of Adaptation to Climate Change in the community of Mangomarca (oasis of fog) in Lima, Peru","The Mangomarca fog oasis in Lima is an important regulation and service system that is subject not only to the impacts of climate change, but also to land trafficking, illegal invasions, and pollution; which has generated serious environmental deterioration and loss of biodiversity. Due to this situation, the Cesar Vallejo University, within the framework of university social responsibility in accordance with its interest groups and service-learning, participates with the community and the Ecotourism Association of the area. The purpose is to preserve the Mangomarca ecosystem by seeking collaborative solutions and alliances that promote a better quality of life. An analysis of the system that today exerts actions and pressures on the Mangomarca fog oasis is made. Challenges due to the negative impacts caused by the covid-19 pandemic are identified and collaborative strategies for resilience to climate change are developed, in the context of sustainable development. © 2023 Latin American and Caribbean Consortium of Engineering Institutions. All rights reserved.",NA,2023,Cabello-Torres R.J.; Espinoza Farfán E.R.; Castañeda-Olivera C.A.; Romero-Cabello E.A.; Alegría-Arnedo M.C.,Scopus,Conference paper,NA,2-s2.0-85172351220,Scopus,1,research_paper,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,No concept match in title/abstract
Scopus,english,Chilean institutional policies and multi-level agents: Challenges from the COVID-19 pandemic and carbon footprint,"Introduction: As a result of the increasing number of multilateral agreements that Chile has signed, different sectors of consumption have become sources of emissions. In this context attempts to implement guidelines to address this issue have been made. Nevertheless, international policies such as sustainable development goals (SDG) 11–12 often generate dissonance in national and local administrations and have been approached by different instruments to reduce the effects of emissions, mostly focused on the private industrial sector. Methods: This article focuses on four of the most polluted cities in south-central Chile (Coronel, Temuco, Valdivia, and Osorno). Key agents (ministries, regional government, municipalities, and civil society) from three levels of policy development were selected at three scales (national, regional, and local) and interviewed considering three thematic axes: knowledge of carbon footprint areas (housing, heating, food, mobility, and energy), institutional governance, and adaptive changes due to COVID-19. Results: The results show that in Chile, there is a multiscale climate governance led by the Ministry of the Environment (national level), followed by the regional and local levels. Citizens are then left with few capacities, which is negatively viewed. In relation to the carbon footprint and COVID-19, it can be observed that the topic of energy was more addressed at the national and regional levels. Food and energy, followed by heating and then mobility were addressed at the communal level and in civil society. Discussion: Decision-making strategies and policies were discussed in this paper. Copyright © 2023 Bergamini, Ojeda, Gutiérrez, Salazar and Curillán.",10.3389/fcomm.2023.1059053,2023,Bergamini K.; Ojeda C.G.; Gutiérrez P.; Salazar G.; Curillán C.,Scopus,Article,NA,2-s2.0-85152644126,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
