source_db,query_language,title,abstract,doi_clean,year,authors,journal,doc_type,language,uid,found_in_dbs,n_dbs,doc_type_tag,screen_country,screen_country_context,screen_country_weak,screen_concept,screen_pass,screen_pass_strict,exclude_reason
Scopus,english,"Air Pollutants in an Intermediate City: Variability and Interactions with Weather and Anthropogenic Elements in Bahía Blanca, Argentina","We analyzed the temporal variability of air pollutants in Bahía Blanca and their relationship with anthropogenic elements and weather conditions in the urban atmosphere for the period 2010–2017. We used public access official data of pollutants (CO, NOX, SO2, O3 and PM10) and weather elements. Pollutants were analyzed considering air quality regulations, human activity cycles, and atmospheric processes and weather elements at different scales. The obtained results highlight the relation between air pollutants and climate processes at zonal, regional and local scales. The analysis included the study of foreign sources of pollution, such as volcanic eruptions with global effects, which affect the urban air quality related to zonal atmospheric circulation (westerly winds). The study underlines the interest for South America of the strong winds and dust storms related with high PM10 concentrations. Dust storms are associated with droughts, wind erosion processes and soil desertification, a problem linked to the global climate change process and unsustainable policies for the use and management of soils. For all this, the paper underlines the multicausality or air pollution in urban atmospheres and highlights the importance of comprehensive solutions in terms of sustainable development, mitigation policies and adaptation to global climate change. Highlights • Air pollution is linked with atmospheric processes and human activities. • Zonal, regional and local climate processes influence air quality. • Lithometeors affect the concentration of pollutants in the city. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG part of Springer Nature.",10.1007/s40710-021-00502-6,2021,Fernández M.E.; Gentili J.O.; Campo A.M.,Scopus,Article,NA,2-s2.0-85100784480,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
WoS,english,Air-conditioning and the adaptation cooling deficit in emerging; economies,"Increasing temperatures will make space cooling a necessity for maintain comfort and protecting human health, and rising income levels will allow more people to purchase and run air conditioners. Here we show that, in Brazil, India, Indonesia, and Mexico income and humidity-adjusted temperature are common determinants for adopting air-conditioning, but their relative contribution varies in relation to household characteristics. Adoption rates are higher among households living in higher quality dwellings in urban areas, and among those with higher levels of education. Air-conditioning is unevenly distributed across income levels, making evident the existence of a disparity in access to cooling devices. Although the adoption of air-conditioning could increase between twofold and sixteen-fold by 2040, from 64 to 100 million families with access to electricity will not be able to adequately satisfy their demand for thermal comfort. The need to sustain electricity expenditure in response to higher temperatures can also create unequal opportunities to adapt.; Adaptation to heat stress through the use of air conditioners has received increasing attention. Here the authors show that income and humidity adjusted temperature are common determinants for adopting air conditioning, but their relative contribution varies in relation to household characteristics.",10.1038/s41467-021-26592-2,2021,"Pavanello, F; De Cian, E; Davide, M; Mistry, M; Cruz, T; Bezerra, P; Jagu, D; Renner, S; Schaeffer, R; Lucena, AFP",NATURE COMMUNICATIONS,Article,NA,WOS:000716589100001,WoS,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"An approach concerning climate change and timber building resilience: araucanía region, south Chile","This study analysed climate change effects concerning the resilience of timber buildings located in southern Chile, specifically in two cities: Collipulli and Temuco (Araucanía Region). A digital fuzzy logic method was used in a set of timber buildings declared as heritage conservation buildings by Chilean Government standards. The outcomes revealed that climate change impacts did not substantially alter the functional performance of the set of heritage timber buildings examined. This study’s results can assist in developing upcoming strategies or recommendations that can support adaptation policies for administering architectural heritage regarding climate change forecasts. These data will invaluably help stakeholders who support the conservation of timber structures located in the southern environment of Chile and under the changing climatic hazard. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/buildings11100452,2021,Prieto A.J.; Verichev K.; Silva A.,Scopus,Article,NA,2-s2.0-85116744554,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Analyzing water policy impacts on vulnerability: Cases across the rural-urban continuum in the arid Americas,"Climate change is posing emerging threats to people and the environment, particularly in arid regions. However, some groups are more vulnerable than others, depending on their levels of exposure, sensitivity and adaptive capacity, which are determined by climatic and non-climatic factors. In water-scarce environments, water policies become key non-climatic factors that affect vulnerability yet enable modifications if their impacts unintentionally exacerbate vulnerability. Therefore, it is necessary to analyze the impacts of water policies on vulnerability, particularly for disadvantaged groups. In this paper, we analyze four cases in the arid Americas that illustrate an array of challenges at different scales and across the rural-urban continuum: (1) irrigated oases in Mendoza, Argentina, where groundwater and surface water management are disconnected; (2) rural communities in central Sonora, Mexico, where local water rights have been transferred to large scale mining; (3) peri-urban marginalized neighborhoods in Hermosillo, Mexico, where competition for water is driving changes in land use; and (4) underserved communities in Tucson, Arizona, USA who are left behind in a rainwater harvesting movement. Our analysis shows that water policies in arid regions interact with land and neoliberal policies between sectors across different scales, exacerbating vulnerabilities disproportionately in less privileged groups and enhancing disparities. Here, we offer recommendations for more inclusive policymaking processes that can build capacity, protect the livelihoods of disadvantaged groups, and reduce their vulnerability to climate change. © 2020",10.1016/j.envdev.2020.100552,2021,Zuniga-Teran A.A.; Mussetta P.C.; Lutz Ley A.N.; Díaz-Caravantes R.E.; Gerlak A.K.,Scopus,Article,NA,2-s2.0-85089585429,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Argentine cities in the context of climate change: Explorations for risk analysis and urban resilience; [Cidades argentinas no contexto de mudanças climáticas: Explorações para análise de riscos e resiliência urbana]; [Ciudades argentinas en el contexto del cambio climático: Exploraciones para el análisis del riesgo y la resiliencia urbana],"Latin America shows an accelerated urbanization process and a development model that generate and intensify social and environmental problems. Added to these problems are the risks triggered by climate change that affect today’s cities. In Argentina, its effects are manifested differentially over the regions, impacting cities and human settlements. In this scenario, this paper proposes to explore the environmental risk faced by Argentinean cities in a context of climate change from two dimensions: threat and resilience. For this, two synthetic indices were built using the Mean Index Coefficient methodology for each dimension and subsequently the results were articulated by defining risk categories. Results were spatially represented using a Geographic Information System. Gran Posadas, Corrientes, and Salta reach the most unfavorable situations following by Gran La Plata, Gran Mendoza, Gran San Juan, Gran Tucumán-Tafí Viejo, and the Buenos Aires counties. The importance of focusing on adaptation measures under the concept of urban resilience is highlighted. New questions arise from this work and invite further research whose results will allow progress towards sustainability and urban resilience by including them in local policies. © 2021, Universidad Nacional de Colombia. All rights reserved.",10.15446/rcdg.v30n2.87584,2021,Zulaica L.; Vazquez P.,Scopus,Article,NA,2-s2.0-85111252655,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Article puma (Puma concolor) in the neighborhood? records near human settlements and insights into human-carnivore coexistence in central Chile,"The wildland–urban interface lies at the confluence of human-dominated and wild landscapes—creating a number of management and conservation challenges. Wildlife sightings near human settlements have appeared to increase in the last years. This article reports 51 records of presences, sightings, and livestock attacks of Puma concolor, a large-sized felid, collected from 2012 to 2020 across the O’Higgins region in central Chile. Puma records were concentrated in the east of the region in the Andes Range and foothills (90%). The number of puma records is higher in the last four to six years than in previously studied years. Of the 51 records, 23.5% are between 0 and 999 m from the nearest human settlement (classified as very close), 25.5% are between 1000 and 4999 m (moderately close), and 51% are over 5000 m (distant). Most of the sightings are recorded in the summer (35%) and spring (29%). We identify an area of approximately 9000 km2 of suitable habitat as the most probable corridor effectively connecting pumas moving between eastern and western areas, encompassing the Angostura de Paine mountain range. Our results contribute to the understanding of the presence and movements of P. concolor near urban areas and human settlements, confirming their persistence in and adaptation to human-dominated landscapes. We also provide insights into human–carnivore coexistence in the current global context in the densely populated central Chile. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/ani11040965,2021,Ramírez-álvarez D.; Napolitano C.; Salgado I.,Scopus,Article,NA,2-s2.0-85103311810,Scopus,1,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Assessing Future Resilience, Equity, and Sustainability in Scenario Planning","In the absence of strong international agreements, many municipal governments are leading efforts to build resilience to climate change in general and to extreme weather events in particular. However, it is notoriously difficult to guide and activate processes of change in complex adaptive systems such as cities. Participatory scenario planning with city professionals and members of civil society provides an opportunity to coproduce positive visions of the future. Yet, not all visions are created equal. In this chapter, we introduce the Resilience, Equity, and Sustainability Qualitative (RESQ) assessment tool that we have applied to compare positive scenario visions for cities in the USA and Latin America. We use the tool to examine the visions of the two desert cities in the Urban Resilience to Extreme Events Sustainability Research Network (UREx SRN), which are Hermosillo (Mexico) and Phoenix (United States). © 2021, This is a U.S. government work and not under copyright protection in the U.S.; foreign copyright protection may apply.",10.1007/978-3-030-63131-4_8,2021,Berbés-Blázquez M.; Grimm N.B.; Cook E.M.; Iwaniec D.M.; Muñoz-Erickson T.A.; Hobbins V.; Wahl D.,Scopus,Book chapter,NA,2-s2.0-85103924869,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Assessing climate change risk: An index proposal for Mexico City,"This article reviews risk indices and indicators to explore different ways of measuring urban vulnerability and risk to climate change. The compilation of these indices and indicators allowed the construction of a toolbox (with indicators of hazard, exposure, sensitivity, adaptative capacities, and vulnerability), which offers a consistent conceptual and methodological framework and a set of potentially valuable indicators that may guide future research. Such toolbox is put into practice with the development of an Urban Risk Index for Climate Change (URICC) tested for Mexico City. To develop the URICC, indicators were chosen from the toolbox that were significant for the case study, repeated in at least two of the reviewed works, and with data availability. The URICC –measured at the municipal level and the Basic Geostatistical Areas–, evaluates advances or setbacks concerning the national goal of reducing 50% vulnerability to climate change by 2030 and offers a comparative analysis of climate change risk by 2030 among the 16 municipalities that comprise Mexico City. The findings show that Milpa Alta municipality will experience the most significant setbacks by 2030, while Iztapalapa encounters the highest risk across municipalities. The methods and scales used to assess risk are determinant in producing different results. Assessing risk at the finest scale possible allows identifying specific neighborhood requiring priority interventions. We conclude by reflecting on how the conceptual evolution from vulnerability to risk has impacted the elaboration of risk indices and on the strengths and limitations of our framework. © 2021 Elsevier Ltd",10.1016/j.ijdrr.2021.102549,2021,Mac Gregor-Gaona M.F.; Anglés-Hernández M.; Guibrunet L.; Zambrano-González L.,Scopus,Article,NA,2-s2.0-85114995146,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,"Autonomous flood adaptation measures in Amazonian cities (Belem, Brazil)","This work investigates the autonomous adaptive capacity of populations in flood-prone areas in the city of Belem (state of Para) in the Amazon region of Brazil. Autonomous adaptive measures are behaviors that the population adopts without explicit planning or the assistance of either institutions, professionals, or both, all of which are focused on protecting themselves from risks. This research focuses near the part of superficial drainage channels, which is divided into five areas. Visits to the study area and interviews with residents allowed to identify urban typologies and autonomous adaptive constructive techniques, as well as the relationship between these forms of adaptation and the socioeconomic conditions of the population. The main results are associated with the main motivations, information and knowledge that support flood adaptation strategies and the consequences of their success or failure in Amazonian cities. Some of them indicates that autonomous flood adaptation measures were not provided with professional technical assistance or externally financed; the measures are associated with structural modifications (e.g., raise the level of the properties and improve the building) and non-structural modifications (e.g., shims). Some of the conclusions are associated with sources of information; community recognition of flood adaptation methods; motivation to the measures implemented autonomously; consequence to the urban planning and people internal migration, and the difficulties to identify and characterize an adaptation measure as proactive or reactive in recurrent flood cycles in Amazonian cities. © 2021, The Author(s), under exclusive licence to Springer Nature B.V.",10.1007/s11069-021-04720-x,2021,Szlafsztein C.F.; de Araújo A.N.B.,Scopus,Article,NA,2-s2.0-85103637392,Scopus; WoS,2,research_paper,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
Scopus,english,Biophilic Institutions and Governance: Biophilic Urbanism Initiatives (BUIs) Fostering Green Urban Features in Emerging and Developing Cities,"One of the goals promoted by the ‘2030 Agenda for Sustainable Development’ is to make cities more inclusive, safe, resilient, and sustainable, responding to the challenges that cities face today, including the increase of urban temperature because of climate change effects, and the deficit of urban green spaces. Within this context, green urbanism aims to create more sustainable cities in terms of greenness, compactness, energy efficiency, zero emissions, and waste production, having as a result sustainable places, communities, and lifestyles. The approach arises to address some of the challenges mentioned above, through seven features expressed in emerging archetypal cities, where the ‘biophilic city’ is one of them. Biophilic cities are the materialization of the biophilic urbanism approach, which pursues the strategic integration of nature in cities through planning and design to achieve more livable cities in terms of the well-being and health of their inhabitants, as well as the creation of resilient urban environments. Firstly, this research compiled initiatives performed under the biophilic urbanism, defined here as biophilic urbanism initiatives (BUIs), where the main differences in its implementation can be traced back to income differences between countries. Secondly, it presents opportunities, as well as challenges for greening emerging and developing cities, based on one of the five categories of indicators associated with biophilic cities, ‘biophilic institutions and governance.’ The indicators comprising this group aim to describe the extent to which local governments are involved in encouraging green features and biophilic design. Finally, this research draws contributions already implemented by a group of Latin American cities located in Argentina, Chile, Colombia, and Peru. One of our main findings is that these initiatives have not yet been widely implemented in emerging and developing countries, compared with advanced economies, such as the USA, Germany, and Singapore, among others. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.",10.1007/978-3-030-65181-7_29,2021,Carter V.; Henríquez C.,Scopus,Book chapter,NA,2-s2.0-85097096533,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Built Environment Resilience to Face Climate Change Effects In Paraguay’s Social Housing,"Currently, the implementation of measures to improve buildings energy efficiency beyond being an opportunity to improve their thermal performance is a strategy of mitigation and adaptation to climate change effects. This paper aims to evaluate different thermal envelope constructive solutions of a type of social housing that is used in Paraguay to improve its energy efficiency and thermal performance. Two options for the roofs and three options for the walls were evaluated. Finally, the best roof option with the best wall option was assessed. A total of six different options were considered. For the original state of the dwelling, the results of the energy dynamic simulations revealed very high annual thermal discomfort rates. With the changes introduced, significant improvements were achieved, reducing considerably the annual overheating rates, improving the quality of life and the social housing inhabitants’ resilience facing climate changes. © 2021, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.",10.1007/978-981-15-8783-2_18,2021,Silvero F.; Goiris M.; Montelpare S.; Rodrigues F.,Scopus,Conference paper,NA,2-s2.0-85098219107,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
