source_db,query_language,title,abstract,doi_clean,year,authors,journal,doc_type,language,uid,found_in_dbs,n_dbs,doc_type_tag,screen_country,screen_country_context,screen_country_weak,screen_concept,screen_pass,screen_pass_strict,exclude_reason
Scopus,english,Modular Design of Bioretention Systems for Sustainable Stormwater Management under Drivers of Urbanization and Climate Change,"The increase in urbanization and climate change projections point to a worsening of floods and urban river contamination. Cities need to adopt adaptive urban drainage measures capable of mitigating these drivers of change. This study presents a practical methodology for a modular design of bioretention systems incorporating land use and climate change into existing sizing methods. Additionally, a sensitivity analysis for these methods was performed. The methodology was applied to a case study in the city of Sao Carlos, SP, Brazil. Three application scales were evaluated: property scale (PS), street scale (SS) and neighborhood scale (NS) for three temporal scenarios: current, 2015–2050 and 2050–2100. The choice of the sizing method was the factor with greatest influence on the final bioretention performance, as it considerably affected the surface areas designed, followed by the hydraulic conductivity of the filtering media. When analyzing the sensitivity of the parameters for each method, the runoff coefficient and the daily precipitation with 90% probability were identified as the most sensitive parameters. For the period 2050–2100, there was an increase of up to 2×, 2.5× and 4× in inflow for PS, SS and NS, respectively. However and despite the great uncertainty of future drivers, bioretention performance would remain almost constant in future periods due to modular design. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",10.3390/su14116799,2022,Batalini de Macedo M.; Gomes Júnior M.N.; Jochelavicius V.; de Oliveira T.R.P.; Mendiondo E.M.,Scopus,Article,NA,2-s2.0-85131837049,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Obstacles and opportunities for implementing a policy-mix for ecosystem-based adaptation to climate change in Brazil's Caatinga,"The Brazilian Semiarid historically suffers from droughts and environmental degradation. It is dominated by Caatinga, the world's most diverse seasonally dry forest and home to 59% of Brazilians in extreme poverty, most in rural areas under water scarcity. Land use and climate changes are expected to exacerbate socio-economic vulnerability, making it a top climate change adaptation priority. Ecosystem-based adaptation (EbA) is a mix of policies, more cost-effective when promoting adaptation. Through a systematic review, we investigated the political context percolating EbA and climate change adaptation in the Caatinga. Unlike the political history, land use policies in Caatinga should support sustainable agriculture and ecosystem conservation to promote adaptation. We discuss obstacles and opportunities for implementing EbA in the region and present a novel EbA policy-mix framework integrated with the Coexistence with the Semi-aridity paradigm. This includes contextualized education, capacity development, social technologies, well planned and climate resilient protected areas, and land title grants. © 2022 Elsevier Ltd",10.1016/j.landusepol.2022.106385,2022,Niemeyer J.; Vale M.M.,Scopus,Article,NA,2-s2.0-85139733206,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,PRIVATE LOT FLOOD PEAK ATTENUATION BY STORMWATER DETENTION TANKS,"Changes in the hydrological cycle due to climate change and urbanization augment and accelerate runoff and flooding, degrade the urban environment, and cause human and material losses. Thus, it is important to implement measures that ensure urban hydrological conditions are kept as close as possible to pre-urbanization conditions, preventing floods. In addition to the conventional major and minor systems, cities may establish criteria for percentage of permeable area as well as stormwater management practices such as stormwater detention tanks, a type of low impact development technology (LID). The present study evaluates the adequacy of current practices in private lot detention tank design. It analyses time to empty, total detention time and flood peak abatement provided by detention tanks designed according to Curitiba’s (Brazil) Bylaw 176/2007. Based on the results obtained, modifications were suggested to existing legislation to increase the efficiency of the detention tanks and, thus, reduce urban flooding and adapt to climate change. The proposed methodology can be applied elsewhere to guide detention tank design. © 2022 WIT Press.",10.2495/friar220051,2022,Schellin L.M.; Dziedzic R.M.; Dziedzic M.,Scopus,Conference paper,NA,2-s2.0-85140257064,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Potential Adaptation Responses to Climate Change in Small-Scale Fisheries along the Colombian Pacific,"The direct and indirect impacts of climate change include the potential effects in the distribution and productivity of target species populations, habitat, and food webs, as well as effects on the costs and productivity of fisheries and aquaculture, all which impact the livelihoods and security of the fishing community that depends on them. On Colombia's Pacific coast, Tumaco is a vital fishing port located in Nariño, where artisanal fishing has been a primary producer and subsistence activity for the more than 5, 000 inhabitants. In this context, implementing adaptation strategies for the local fishing community's activities is an imminent need. We identified the possible climate change adaptation strategies that would best fit the local fishing community's needs using a statistical multi-criteria analysis model that included an expert assessment analysis and the Climate Actions Prioritization (CLIMACT Prio) tool development by the Institute for Housing and Urban Development Studies of Erasmus University Rotterdam. Strategies were categorized into high, medium, and low and prioritized by a series of feasibility criteria, including potential stakeholder acceptance, technical and financial feasibility, guarantees for implementation, potential for integration with local government planning, and projected effectiveness and sectoral impact. The final scoring of the strategies made it evident to prioritize programs or projects that would enable real-time dissemination of oceanographic variables to the local fishing communities and identification of areas suitable for mariculture as potential strategies for adapting local fishing activities to climate change in the context of the Nariño Pacific region. © 2022 Common Ground Research Networks. All rights reserved.",10.18848/1835-7156/cgp/v14i02/149-171,2022,Selvaraj J.J.; Parra M.A.M.; Ossa M.A.C.,Scopus,Article,NA,2-s2.0-85178487014,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Promoting Safety Societies with a Non-Stationary Multidimensional Model that Prioritizes Flood Risks under Climate Change Effects,"Managing floods is already a challenging task, but climate change combined with the unprecedented growth of cities aggravates their multiple adverse consequences. Current papers outlined trends in the intensity and frequency of some climate and weather extremes over periods, including rainfall patterns. Thus, interrelations among the society, economic sector, critical infrastructure, and sustainability lead policymakers, public managers, and professionals of different fields to tackle a variety of aspects in order to adopt strategic policies for enhancing life quality in urban societies and then preventing future losses. In this field, Multi-Criteria Decision Making-Aiding is suitable because it takes into account the DM's preference structure to assess future risks. Given this backdrop, this work introduces a novel multicriteria decision model for enhancing future risks under climate change and socioeconomic forecasting. Our model differs from the current approaches in the literature because it deals with non-stationary probabilities to model the hazard scenarios and their implications to estimate flood damages and prevent its losses. An in-depth discussion regarding the state-ofthe- art in climate and urban modeling, this work provides a step-by-step procedure that assesses social, human, sanitary, and economic risks with the Multi-Attribute Utility Theory and Decision Analysis. A numerical application in an urban area in the Northeast of Brazil is conducted with views to accredit the novel approach in which the time dependency is highlighted. Our results map and evaluate flood risks for 2021 - 2060, exploring then insights for designing long-term adaptation policies that confront the damaging effects of this natural hazard. © 2022 Italian Association of Chemical Engineering - AIDIC. All rights reserved.",10.3303/cet2290011,2022,Da Silva L.B.L.; Alencar M.H.; De Almeida A.T.,Scopus,Article,NA,2-s2.0-85131330345,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"River bank filtration in tropical metropoles: integrated evaluation of physical, geochemical and biochemical interactions in Recife, NE Brazil","The increasing need of sustainable technologies to produce domestic water in metropoles of developing countries faces socioenvironmental problems such as contamination, distribution network failures and water depletions due to overexploitation and climate changes. In this paper, a long-term (9 years) multiparameter evaluation of river bank filtration (RBF) was carried out in an urban and tropical environment in NE Brazil. RBF constitutes a promising way to mitigate adverse effects of unsustainable resource management, as it is adaptable to local needs and may limit non-renewable resource uses. Interannual monitoring of stream water and pumped groundwater allowed deciphering an efficient bacteriological (total disappearance of total and thermotolerant coliforms), physicochemical (general increase of COD/BOD ratio from 5 to 8 reaching 10 to more than 30, lowering of turbidity from 10–300 to 0 NTU) and drug attenuation (from 22 to 193 µg L−1 to 9 µg L−1 in the pumped groundwater for diclofenac and total disappearance of paracetamol most of the time). This suggests that RBF is relevant for local water supply: While socioenvironmental context implies great pressures over the resource, hydrological and hydrogeological conditions favor biodegradation performance, promoted by high temperatures (near 25 °C), and natural self-regulation. However, from a chemical point of view, low turbidity was associated with nitrate increase (reaching temporarily more than 40 mg L−1) in the RBF well. This indicates that the great physicochemical/biochemical filtration potential may in turn favor a great biogeochemical reactivity involving redox processes of concern for domestic purposes in urban and tropical context and that adapted pumping schedule is necessary. © 2021, Islamic Azad University (IAU).",10.1007/s13762-021-03558-x,2022,Bertrand G.F.; de Paiva A.L.R.; de Araújo Freitas J.B.; da Silva Pereira Cabral J.J.; Veras Albuquerque T.B.; de Carvalho Filho J.A.A.,Scopus,Article,NA,2-s2.0-85111274591,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Routledge Handbook of Urban Landscape Research,"Landscape architecture is one of the key professions dedicated to making cities hospitable and healthy places to live, work and play, while respecting and enhancing the natural environments and landscapes we inhabit. This edited collection presents current writing about the pivotal roles that landscape architects play in addressing some of the most pressing problems facing the planet, its environments and its populations through their research, analysis and speculative practice. The book has assembled current writings on recent research structured around five major themes: governance, power and partnership; infrastructure, systems and performance; environment, resilience and climate change; people, place and design; and culture, heritage and identity. As a collection, the chapters demonstrate the diversity of themes and topics that are expanding the scholarly body of knowledge for the discipline and its relevance to the practice of landscape architecture. The contributors to this book are academic researchers and practitioners from the discipline of landscape architecture. The chapters draw on their research, teaching and experience as well as analysis of project examples. Fifty-two contributors from the United States, United Kingdom, Sweden, Denmark, the Netherlands, Nigeria, Malaysia, Spain, Colombia, Australia, New Zealand and Canada discuss a diverse range of contemporary themes in urban landscape architecture. Collectively, the contributors demonstrate the breadth of experience, shared concerns and distinct issues that challenge urban landscape architecture and cities in the 21st century. © 2023 selection and editorial matter, Kate Bishop and Linda Corkery. All rights reserved.",10.4324/9781003109563,2022,Bishop K.; Corkery L.,Scopus,Book,NA,2-s2.0-85142815415,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Socio-ecological systems modelling of coastal urban area under a changing climate – Case study for Ubatuba, Brazil","Understanding the complex dynamics between society and nature is a critical contribution of ecological modelling. Integrated views of human-nature relations as well as tools and frameworks for studying these relations are gaining ground. A socio-ecological systems (SES) perspective therefore embraces both social and environmental factors that uses nonlinearities, feedbacks, models, and multi-level networks for understanding and studying those phenomena. When undesired drivers as climate change are also taken into account, the most urgent question is how these critical socio–ecological systems will behave given the stresses they endure. This work had the objective of creating a new simulation of a coastal SES from Brazil that is able to integrate several climatic and social variables through a dynamic and coupled model, and forecast its behavior in the future according to scenarios. Specifically, a systems dynamics simulation model using MIMES (Multiscale Integrated Model of Ecosystem Services) was developed for Ubatuba, a coastal city highly dependent and influenced by tourism. Results showed good correspondence between the model and the data when testing several environmental inputs (wind speed and direction, cloud cover, sea surface temperature, precipitation patterns). The model simulated the population dynamics of 15 biological groups from 2010 to 2100 under different scenarios. Climate change will reduce most of populations in a range from −0.13% (± 0.0%) to −10.31% (± 0.0%). There are groups where the influence of climate change is not significant (Bivalve, Brachyuran, pelagic feeding fish and benthic feeding fish) with variations from 0 to 2% and others with moderate significance (Phytoplankton, Zooplankton, and Enterococcus) with variations >2%. Tourists reacting to water quality degradation is very relevant in Enterococcus population (with a reduction of 34%). Results show the urban activities strongly influencing the biological populations and that these impacts depend on the scenario context. This suggests a policy that limits the number of tourists and increases the water quality at the same time. Therefore, the model's spatial simulation of this complex socio-ecological system can be used to develop an integrative decision-making tool to help the city manage its natural capital and adapt to its changes. © 2022 The Author(s)",10.1016/j.ecolmodel.2022.109953,2022,Oliveira B.M.; Boumans R.; Fath B.D.; Harari J.,Scopus,Article,NA,2-s2.0-85126121731,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,The risk management tools'role for urban infrastructure resilience building,"The climate change effects have become increasingly intense and frequent, impacting the cities' fundamental functions. In this context, resilience-building represents a relevant challenge for urban managers, mainly due to the barriers to integrating diverse infrastructure subsystems at different governance levels. Thus, this study aims to analyze risk management tools' contribution to urban infrastructure services' resilient planning. The research developed risk management tools that were incorporated into the decision-making process of resilient urban planning. The tools were applied to a case study in Porto Alegre, in the south of Brazil, relating characteristics of its infrastructure to operationalization principles of urban resilience in the literature. The results revealed that the risk management tools could promote a comprehensive analysis of the opportunities and threats of the infrastructure network under climate risks, based on the technical experience and engagement of multiple stakeholders in decision making. Local management experiences demonstrate no single way to strengthen resilient characteristics in cities. Instead, the analyses developed supported a greater understanding of the risk management tools' potential for resilient planning, admitting uncertainties in the transition to responsive and adaptive urban ecosystems. © 2022 Elsevier B.V.",10.1016/j.uclim.2022.101296,2022,de Magalhães R.F.; Danilevicz Â.D.M.F.; de Souza J.S.; Echeveste M.E.,Scopus,Review,NA,2-s2.0-85138184647,Scopus; WoS,2,review,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Toward New Epidemiological Landscapes of Trypanosoma cruzi (Kinetoplastida, Trypanosomatidae) Transmission under Future Human-Modified Land Cover and Climatic Change in Mexico","Chagas disease, caused by the protozoa Trypanosoma cruzi, is an important yet neglected disease that represents a severe public health problem in the Americas. Although the alteration of natural habitats and climate change can favor the establishment of new transmission cycles for T. cruzi, the compound effect of human-modified landscapes and current climate change on the transmission dynamics of T. cruzi has until now received little attention. A better understanding of the relationship between these factors and T. cruzi presence is an important step towards finding ways to mitigate the future impact of this disease on human communities. Here, we assess how wild and domestic cycles of T. cruzi transmission are related to human-modified landscapes and climate conditions (LUCC-CC). Using a Bayesian datamining framework, we measured the correlations among the presence of T. cruzi transmission cycles (sylvatic, rural, and urban) and historical land use, land cover, and climate for the period 1985 to 2012. We then estimated the potential range changes of T. cruzi transmission cycles under future land-use and -cover change and climate change scenarios for 2050 and 2070 time-horizons, with respect to “green” (RCP 2.6), “business-as-usual” (RCP 4.5), and “worst-case” (RCP 8.5) scenarios, and four general circulation models. Our results show how sylvatic and domestic transmission cycles could have historically interacted through the potential exchange of wild triatomines (insect vectors of T. cruzi) and mammals carrying T. cruzi, due to the proximity of human settlements (urban and rural) to natural habitats. However, T. cruzi transmission cycles in recent times (i.e., 2011) have undergone a domiciliation process where several triatomines have colonized and adapted to human dwellings and domestic species (e.g., dogs and cats) that can be the main blood sources for these triatomines. Accordingly, Chagas disease could become an emerging health problem in urban areas. Projecting potential future range shifts of T. cruzi transmission cycles under LUCC-CC scenarios we found for RCP 2.6 no expansion of favourable conditions for the presence of T. cruzi transmission cycles. However, for RCP 4.5 and 8.5, a significant range expansion of T. cruzi could be expected. We conclude that if sustainable goals are reached by appropriate changes in socio-economic and development policies we can expect no increase in suitable habitats for T. cruzi transmission cycles. © 2022 by the authors.",10.3390/tropicalmed7090221,2022,González-Salazar C.; Meneses-Mosquera A.K.; Aguirre-Peña A.; Fernández-Castel K.P.J.; Stephens C.R.; Mendoza-Ponce A.; Velasco J.A.; Calderón-Bustamante O.; Estrada F.,Scopus,Article,NA,2-s2.0-85138754525,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Towards resilient cooling possibilities for Brazilians' hot and humid climates: Exploring the national thermal comfort database,"To deal with the perspective of global warming and the vicious cycles generated by the increasing cooling demand in buildings, resilient possibilities for indoor low-energy comfort are needed. The potential of resilient cooling strategies is analysed in this chapter by exploring the current Brazilian thermal comfort database. The dataset is composed by 10,917 votes collected in four distinct cities represented by three ASHRAE 169 climate zones: extremely hot humid (0A), very hot humid (1A) and hot humid (2A). Occupants'thermal perception under different building operation modes and clothing adaptability patterns is assessed. Results show that people accept temperatures up to 32° C in naturally ventilated environments with increased air movement; up to 30° C under natural ventilation only and up to 28° C in air-conditioned environments. The intensification of air speed by using fans significantly improved the thermal satisfaction of occupants under high operative temperatures. Warmer environments are better accepted if occupants have the opportunity to lower their clothing insulation. It can be concluded that the extension of room temperatures associated with the use of fans and the flexibility of clothing are effective strategies to promote thermal comfort with lower energy consumption in Brazil. © 2022 selection and editorial matter, Fergus Nicol, Hom Bahadur Rijal and Susan Roaf. All rights reserved.",10.4324/9781003244929-38,2022,Buonocore C.; de Vecchi R.; Ramos G.; Andre M.; Candido C.; Lamberts R.,Scopus,Book chapter,NA,2-s2.0-105004333128,Scopus,1,other,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Verifying Experimental Wet Bulb Globe Temperature Hindcasts Across the United States,"Hot and humid heat exposures challenge the health of outdoor workers engaged in occupations such as construction, agriculture, first response, manufacturing, military, or resource extraction. Therefore, government institutes developed guidelines to prevent heat-related illnesses and death during high heat exposures. The guidelines use Wet Bulb Globe Temperature (WBGT), which integrates temperature, humidity, solar radiation, and wind speed. However, occupational heat exposure guidelines cannot be readily applied to outdoor work places due to limited WBGT validation studies. In recent years, institutions have started providing experimental WBGT forecasts. These experimental products are continually being refined and have been minimally validated with ground-based observations. This study evaluated a modified WBGT hindcast using the historical National Digital Forecast Database and the European Centre for Medium-Range Weather Forecasts Reanalysis v5. We verified the hindcasts with hourly WBGT estimated from ground-based weather observations. After controlling for geographic attributes and temporal trends, the average difference between the hindcast and in situ data varied from −0.64°C to 1.46°C for different Köppen-Geiger climate regions, and the average differences are reliable for decision making. However, the results showed statistically significant variances according to geographical features such as aspect, coastal proximity, land use, topographic position index, and Köppen-Geiger climate categories. The largest absolute difference was observed in the arid desert climates (1.46: 95% CI: 1.45, 1.47), including some parts of Nevada, Arizona, Colorado, and New Mexico. This research investigates geographic factors associated with systematic WBGT differences and points toward ways future forecasts may be statistically adjusted to improve accuracy. © 2022 The Authors. GeoHealth published by Wiley Periodicals LLC on behalf of American Geophysical Union.",10.1029/2021gh000527,2022,Ahn Y.; Uejio C.K.; Rennie J.; Schmit L.,Scopus,Article,NA,2-s2.0-85129228682,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,"Water management infrastructure alters plant species composition, functional diversity and soil condition in a livestock-impaired mosaic of wetlands","Aims: Wetlands are key ecosystems due to their economic, social and environmental contributions. Because of their highly productive habitats and their dependence on hydro-meteorologic regimes, they are threatened worldwide by land use and climate change. In most wetlands, intensification of productive activities has been mostly accompanied by the implementation of a water management infrastructure, disrupting water and nutrient dynamics. Our aim was to analyze whether intensification of livestock raising erodes the structure and function of plant communities, as well as the quality and fertility of soils in wetlands. Location: Non-insular portion of the Lower Delta of the Paraná River, Argentina. Methods: Plant communities were characterized on the basis of their floristic composition, structural and functional diversity. Soil samples were also collected to assess soil fertility, texture and quality. Generalized mixed linear models were used to contrast these attributes across livestock management practices characterized by differing water management infrastructure (polders and channelizations) and livestock type (bovine, bubaline). Results: Remarkably fertile hydromorphic soils supported a structurally rich and functionally diverse species composition. Nevertheless, most dominant populations were terrestrial, perennial, invasive species, partially adapted to conditions of temporary flooding. Polderized livestock fields exhibited not only the lowest quality, least fertile, most compacted soils, but also lower species richness and diversity, as well as the lowest values in all non-redundant components of functional diversity. Channelized livestock fields exhibited lower species richness and taxonomic diversity as well as reduced soil quality and fertility, yet an overall increase in most non-redundant components of functional diversity. Conclusions: Promoting the loss of native flora, water management infrastructure impairs the sustainability of anthropic activities and thwarts biodiversity conservation efforts. Traditional and sustainable practices that embrace the periodicity of the flood pulse are required to preserve the taxonomic and functional diversity of plant communities, as well as the quality and fertility of soils. © 2022 International Association for Vegetation Science.",10.1111/avsc.12698,2022,Aquino D.S.; Gavier-Pizarro G.I.; Quintana R.D.,Scopus,Article,NA,2-s2.0-85145216015,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,A probabilistic approach to stormwater runoff control through permeable pavements beneath urban trees,"One of the most current and urgent challenges is making cities sustainable and resilient to climate change. From this perspective, Nature-Based Solutions (NBSs) are well-recognized strategies for stormwater control and water cycle restoration. Urban trees are an example of NBS. However, the high degree of soil sealing typically found in urban environments limits natural processes such as infiltration and hinders the water and nutrient supply for proper root development, which weakens tree stability. Permeable pavements at the base of urban trees, on the one hand, facilitate infiltration, which helps runoff control, and on the other hand, improve stormwater retention and soil humidity, which enhance root feeding. This paper proposes an analytical-probabilistic approach to estimate the contribution of permeable pavements to stormwater management. The equations developed in this study relate the runoff probability to the storage volume, the infiltration rate into the underlying soil, and the average values of the hydrological variables in the input. The model allows us to select different runoff thresholds and considers the possibility that residual volume from previous rainfall events prefills the storage capacity. An application to a case study in Sao Paulo (Brazil) has been presented. It investigates the influence of the different parameters used in the model on the results. The comparison of the outcomes obtained using the developed equations with those obtained from the continuous simulation of measured data confirmed the effectiveness of the proposed analytical-probabilistic approach and the suitability of using permeable pavements at the base of urban trees for improving stormwater retention. © 2023 The Authors",10.1016/j.scitotenv.2023.167196,2023,Raimondi A.; Marrazzo G.; Sanfilippo U.; Becciu G.,Scopus,Article,NA,2-s2.0-85172692639,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,An interactive system to map land degradation and inform decision-making to achieve land degradation neutrality via convergence of evidence across scales: A case-study in Ecuador,"One of the core challenges to achieve land degradation neutrality (LDN) is to spatially identify, and strategically prioritise, the areas to implement actions to avoid, reduce and reverse land degradation. To achieve this, a tool for a participatory and data-driven assessment considering both the biophysical and socio-economic dimensions of land degradation across scales was developed for Ecuador. In this paper, we present the methodology and results obtained, including the spatially explicit interactive tool developed to integrate indicators that support the scaling-up of sustainable land management (SLM). The process involved specialists from various national and international institutions, as well as decision makers from the public sector and other relevant stakeholders. Cloud computing allowed the integration of five main sources of data: (1) the results of a participatory land degradation assessment based on an expert knowledge questionnaire following the land degradation assessment in drylands (LADA) and world overview of conservation approaches and technologies (WOCAT) methodology; (2) the Hand-in-Hand Initiative Ecuador typology maps based on poverty and estimated agricultural potential and efficiency scores from household surveys; (3) National datasets on land cover and land use, soil properties, and hydro climatic indicators; (4) global satellite-derived LDN indicators, such as land productivity dynamics; and (5) documented SLM practices from WOCAT Global SLM Database. The tool is based on a Google Earth Engine application and allows decision makers to easily compare results and obtain statistics at different spatial scales and landscapes, including land use systems delimited by experts. It also includes a multi-criteria module to identify areas with specific characteristics to prioritise different types of interventions to achieve the Country's LDN targets. Convergence of local and global evidence allowed the identification of hotspots of degradation as well as areas of false positives/negatives—if only global or remote sensing indicators were considered. The participatory process contributed to strengthening multi-sector cooperation mechanisms and to guaranteeing ownership of the tool and the results. The system will support Ecuador's efforts to monitor and report progress towards LDN to the United Nations Convention to Combat Desertification. The system's code is shared as a repository at Earth Engine and can be adapted to and used by other countries and regions. © 2023 The Authors. Land Degradation & Development published by John Wiley & Sons Ltd.",10.1002/ldr.4645,2023,Teich I.; Harari N.; Caza P.; Henao-Henao J.P.; Lopez J.C.; Raviolo E.; Díaz-González A.M.; González H.; Bastidas S.; Morales-Opazo C.; García C.L.,Scopus,Article,NA,2-s2.0-85168914462,Scopus,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
WoS,english,An intermediate level of disturbance with customary agricultural; practices increases species diversity in Maya community forests in; Belize,"Across the planet, Indigenous societies control, use, and manage large tracts of tropical forest that are crucial for combating climate change. Here we investigate whether customary Indigenous agricultural practices can increase forest species diversity using swidden (aka, slash-and-burn) agriculture. We examine the community lands surrounding two Q'eqchi' Maya villages in southern Belize using high-resolution multispectral imagery that we collected with drones, ground truth data related to land use and history, and a plant and tree biodiversity survey. We use computational methods including simulation and Bayesian modeling to analyze the relationship between spectral diversity, forest diversity, and landscape disturbance. Our key result, replicated in both villages, is that the highest level of spectral diversity (a proxy for forest diversity) is associated with an intermediate level of forest disturbance. In conclusion, we suggest that concepts from complex adaptive systems can provide an important conceptual framework for understanding how ecosystem enhancement can emerge from customary Indigenous land use practices.; Species diversity is maximized in Maya community forests when ecological disturbances caused by cutting and burning trees are neither too rare nor too frequent, suggests an analysis of multispectral images and biodiversity inventory data from two Q'eqchi' Maya villages in southern Belize.",10.1038/s43247-023-01089-6,2023,"Downey, SS; Walker, M; Moschler, J; Penados, F; Peterman, W; Pop, J; Qin, RJ; Scaggs, SA; Song, S",COMMUNICATIONS EARTH & ENVIRONMENT,Article,NA,WOS:001106161000001,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
WoS,english,"Aquifers and climate: Incentives, information and institutions","Sustainable water provision for rural and urban territories, demands the understanding of institutions and incentives governing groundwater use under climate change. The extant institutional design in Colombia falls short to sustainably manage pervasive groundwater extraction and rule enforcement. This article is aimed at understanding the extant contractual delegation of groundwater extraction on farmers as the main water users across the country. This understanding is a relevant first step before undertaking the improvement of institutional arrangements to pursue real sustainability objectives of water use for agriculture. Despite pervasive free-riding water access, to a certain extent, extraction permits act like social contracts with implicit clauses determined by the law. In entitling extraction permits, principals unavoidably delegate on agents, although their interests tend to diverge. In this relationship, socio-physical information about groundwater status is certainly asymmetric, which is not problematic per se. Difficulties arise from widened gaps between groundwater management information portions managed by different actors. Besides, contract design should operate under the natural limits of aquifer systems, which are usually recognized after granting extraction permits. Notwithstanding crude caveats should be considered: incomplete delegation and hidden institutions exists, and if ignorance on informal and formal water volumes extracted continue, sustainable management of aquifers would not only be incomplete but an illusion. Real sustainable management of aquifer systems when deciding upon water extraction permits, should incorporate aquifer limits as an ex-ante condition and innovative incentives that trigger institutions to-wards capped aquifer extractions.",10.1016/j.gsd.2022.100900,2023,"Asprilla-Echeverria, JM",GROUNDWATER FOR SUSTAINABLE DEVELOPMENT,Article,NA,WOS:000924985100001,WoS,1,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
Scopus,english,Assessing impacts of climate change on selected foundation species and ecosystem services in the South-Central USA,"Climate change, interacting with and exacerbating anthropogenic modifications to the landscape, is altering ecosystem structure and function, biodiversity, and species distributions. Among the most visible short-term impacts are the altered ecological roles of foundation species—those species, native or non-native—that create locally stable environmental conditions and strongly influence ecosystem services. Understanding the future of these species is crucial for projecting impacts on ecosystem services at both local and regional scales. Here we present foundation species by ecoregion study cases across the US South-Central Region (Louisiana, New Mexico, Oklahoma, and Texas), including C4 grasses, mesquite, and northern bobwhite in the Southern Great Plains, mangroves and nutria in coastal Louisiana wetlands, tiger salamanders and sandhill cranes in wetlands of the Southern Great Plains, and post and blackjack oaks and eastern redcedar in the Cross Timbers ecoregion. These case studies explore the impacts of climate change on foundation species and the consequences for ecosystem services, the outlook for climate adaptation efforts, and the sustainability of restoration in these systems. We underscore risks and vulnerabilities that stakeholders should consider when managing or restoring natural resources and conserving ecosystem services in an increasingly extreme and variable climate. We show that past management, through a lack of understanding or implementation of actions, has exacerbated shifts in invasive species, resulting in significant changes in ecosystem structure and function. These changes, interacting with landscape fragmentation and shifting land use and exacerbated by climate change, can result in critical losses of biodiversity. Unfortunately, lack of public understanding may hinder political support for restoration efforts and climate adaptation strategies crucial for the continued supply of traditional ecosystem services. Furthermore, the resulting invaded systems may provide opportunities for income via new ecosystem services valued by society that may reduce support for restoration to historical baselines, thus further shifting management priorities. These priorities should be informed by an understanding of past and ongoing ecological trends in region-specific situations, such as those we present, to highlight the immediacy of climate change impacts on the environment and society and provide evidence for the critical nature of informed management decisions. © 2023 The Authors. Ecosphere published by Wiley Periodicals LLC on behalf of The Ecological Society of America.",10.1002/ecs2.4412,2023,Ansley R.J.; Rivera-Monroy V.H.; Griffis-Kyle K.; Hoagland B.; Emert A.; Fagin T.; Loss S.R.; McCarthy H.R.; Smith N.G.; Waring E.F.,Scopus,Article,NA,2-s2.0-85149887748,Scopus; WoS,2,research_paper,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,NA
